58205	2.60E-05	7.34E-07
58215	2.73E-05	7.34E-07
58225	2.31E-05	7.34E-07
58235	2.76E-05	7.34E-07
58245	1.97E-05	7.34E-07
58255	2.26E-05	7.34E-07
58265	2.22E-05	7.34E-07
58275	2.29E-05	7.34E-07
58285	2.10E-05	7.34E-07
58295	2.34E-05	7.34E-07
58305	2.29E-05	7.34E-07
58315	2.38E-05	7.34E-07
58325	2.50E-05	7.34E-07
58335	2.62E-05	7.34E-07
58345	2.48E-05	7.34E-07
58355	2.90E-05	7.34E-07
58365	2.64E-05	7.34E-07
58375	2.47E-05	7.34E-07
58385	2.95E-05	7.34E-07
58395	2.49E-05	7.34E-07
58405	3.20E-05	7.34E-07
58425	3.62E-05	7.34E-07
58435	3.00E-05	7.34E-07
58495	3.09E-05	8.57E-07
58515	2.64E-05	8.57E-07
58545	3.01E-05	8.57E-07
58555	4.12E-05	8.57E-07
58565	3.91E-05	8.57E-07
58575	3.08E-05	8.57E-07
58585	2.82E-05	8.57E-07
58595	2.72E-05	8.57E-07
58605	2.80E-05	8.57E-07
58615	2.60E-05	8.57E-07
58625	2.27E-05	8.57E-07
58635	2.28E-05	8.57E-07
58645	2.28E-05	8.57E-07
58655	3.17E-05	8.57E-07
58665	2.10E-05	8.57E-07
58675	2.49E-05	8.57E-07
58685	2.98E-05	8.57E-07
58695	2.30E-05	8.57E-07
58705	2.50E-05	8.57E-07
58715	2.35E-05	8.57E-07
58725	2.35E-05	8.57E-07
58735	2.59E-05	8.57E-07
58745	2.38E-05	8.57E-07
58755	2.58E-05	8.57E-07
58765	2.37E-05	8.57E-07
58775	2.26E-05	8.57E-07
58785	2.43E-05	8.57E-07
58795	2.77E-05	8.57E-07
58805	2.90E-05	8.57E-07
58815	2.77E-05	8.57E-07
58855	2.93E-05	9.56E-07
58875	2.10E-05	9.56E-07
58885	3.02E-05	9.56E-07
58895	1.99E-05	9.56E-07
58905	2.08E-05	9.56E-07
58915	1.93E-05	9.56E-07
58935	2.18E-05	9.56E-07
58945	2.38E-05	9.56E-07
58965	2.01E-05	9.56E-07
58975	2.16E-05	9.56E-07
58985	1.91E-05	9.56E-07
58995	1.97E-05	9.56E-07
59005	2.18E-05	9.56E-07
59015	1.91E-05	9.56E-07
59025	2.00E-05	9.56E-07
59035	1.80E-05	9.56E-07
59045	1.87E-05	9.56E-07
59055	1.91E-05	9.56E-07
59065	2.13E-05	9.56E-07
59075	1.91E-05	9.56E-07
59085	1.96E-05	9.56E-07
59095	1.97E-05	9.56E-07
59105	2.47E-05	9.56E-07
59115	1.90E-05	9.56E-07
59125	2.22E-05	9.56E-07
59135	1.87E-05	9.56E-07
59145	2.09E-05	9.56E-07
59155	3.03E-05	9.56E-07
59165	1.80E-05	9.56E-07
59225	2.09E-05	1.01E-06
59235	1.92E-05	1.01E-06
59245	2.64E-05	1.01E-06
59255	2.09E-05	1.01E-06
59265	1.85E-05	1.01E-06
59295	1.78E-05	1.01E-06
59305	2.04E-05	1.01E-06
59315	1.89E-05	1.01E-06
59325	1.95E-05	1.01E-06
59335	2.04E-05	1.01E-06
59345	1.74E-05	1.01E-06
59355	2.28E-05	1.01E-06
59365	2.29E-05	1.01E-06
59375	1.91E-05	1.01E-06
59385	2.29E-05	1.01E-06
59395	1.98E-05	1.01E-06
59405	1.91E-05	1.01E-06
59415	2.24E-05	1.01E-06
59425	2.07E-05	1.01E-06
59435	1.92E-05	1.01E-06
59445	2.31E-05	1.01E-06
59455	2.03E-05	1.01E-06
59465	1.94E-05	1.01E-06
59475	2.40E-05	1.01E-06
59485	2.02E-05	1.01E-06
59495	2.00E-05	1.01E-06
59505	3.33E-05	1.01E-06
59525	2.32E-05	1.01E-06
59605	3.01E-05	1.38E-06
59635	2.33E-05	1.38E-06
59645	2.09E-05	1.38E-06
59675	1.89E-05	1.38E-06
59685	2.30E-05	1.38E-06
59695	2.08E-05	1.38E-06
59705	2.17E-05	1.38E-06
59715	1.87E-05	1.38E-06
59725	1.94E-05	1.38E-06
59735	1.78E-05	1.38E-06
59745	2.60E-05	1.38E-06
59755	1.90E-05	1.38E-06
59765	1.96E-05	1.38E-06
59775	2.65E-05	1.38E-06
59785	1.95E-05	1.38E-06
59805	2.59E-05	1.38E-06
59815	2.07E-05	1.38E-06
59825	1.99E-05	1.38E-06
59835	2.19E-05	1.38E-06
59845	1.98E-05	1.38E-06
59855	2.02E-05	1.38E-06
59875	2.25E-05	1.38E-06
59885	2.61E-05	1.38E-06
59965	2.56E-05	1.43E-06
59995	2.01E-05	1.43E-06
60025	2.22E-05	1.43E-06
60035	3.70E-05	1.43E-06
60045	2.44E-05	1.43E-06
60055	2.43E-05	1.43E-06
60065	2.35E-05	1.43E-06
60075	2.64E-05	1.43E-06
60085	2.67E-05	1.43E-06
60095	2.58E-05	1.43E-06
60115	2.73E-05	1.43E-06
60125	2.86E-05	1.43E-06
60135	2.43E-05	1.43E-06
60145	2.95E-05	1.43E-06
60155	2.86E-05	1.43E-06
60165	3.07E-05	1.43E-06
60175	2.99E-05	1.43E-06
60185	2.52E-05	1.43E-06
60195	2.84E-05	1.43E-06
60205	2.80E-05	1.43E-06
60215	2.84E-05	1.43E-06
60225	2.55E-05	1.43E-06
60235	3.12E-05	1.43E-06
60245	2.93E-05	1.43E-06
60255	3.46E-05	1.43E-06
60355	3.16E-05	8.36E-07
60365	3.81E-05	8.36E-07
60385	2.75E-05	8.36E-07
60405	2.69E-05	8.36E-07
60415	3.06E-05	8.36E-07
60435	2.62E-05	8.36E-07
60445	2.91E-05	8.36E-07
60455	2.95E-05	8.36E-07
60465	2.55E-05	8.36E-07
60475	2.60E-05	8.36E-07
60485	2.76E-05	8.36E-07
60495	2.55E-05	8.36E-07
